pesquisador;data/ano;pais;genero;idade;estilo
Adriana Aparecida de Lima Terçariol ;21/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;24/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;25/05/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;25/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;25/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;02/06/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;09/06/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/06/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/04/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;08/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;08/04/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;10/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;13/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;15/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;16/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;17/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;18/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;21/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;22/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;22/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;22/04/2017;Brasil;masculino;de 50 a 60 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;23/04/2017;Brasil;feminino;de 50 a 60 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;23/04/2017;Brasil;feminino;de 50 a 60 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;23/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;23/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;24/04/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;24/04/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;25/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;25/04/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;26/04/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;26/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;26/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;26/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;26/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;27/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;27/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;28/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;28/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;29/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;02/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;02/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;02/05/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;02/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;03/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;06/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/05/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;10/06/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;10/06/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;10/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;10/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;10/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;10/06/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;10/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;10/06/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/06/2017;Brasil;masculino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;03/05/2017;Brasil;feminino;de 50 a 60 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;06/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;06/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;06/05/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;07/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;08/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;10/05/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;14/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;14/05/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;15/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;16/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;17/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;18/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;19/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;20/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;20/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;20/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;23/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;24/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;25/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso D - Ação Concreta e Produção no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;25/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;25/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;27/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;27/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;27/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;27/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;27/05/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;28/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;28/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;28/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;28/05/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;28/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/05/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso C - Estruturação e Planejamento no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/05/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;31/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;31/05/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;02/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;03/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;03/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;04/06/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;04/06/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;04/06/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;04/06/2017;Brasil;masculino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;11/06/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;09/04/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;09/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;12/04/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;15/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;20/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;20/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;21/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;22/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;22/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;23/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;23/04/2017;Brasil;feminino;de 40 a 50 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;25/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;26/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;26/04/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;27/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;27/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;27/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;27/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;28/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;28/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;29/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;29/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;29/04/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 30 a 40 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso B - Busca e Pesquisa no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 20 a 30 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
Adriana Aparecida de Lima Terçariol ;30/04/2017;Brasil;feminino;de 17 a 20 anos;Estilo de Uso A - Uso Participativo no Espaço Virtual
